CHEMBL282059,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]1OP(=O)(O)O,0.72
CHEMBL282159,CO[C@@H](CC[C@H](C)[C@H]1O[C@@]23CC(OC(=O)C[C@H]([C@@H](C)O)OC(=O)C[C@](O)(O2)[C@H](C)CC3(C)C)[C@@H]1C)c1cccc(O)c1,1.68
CHEMBL282489,CC[C@@H]1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1C[C@H]2CC,0.65
CHEMBL282575,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.19
CHEMBL282842,N[C@H](C(=O)O)[C@@H]1C[C@@H]1C(=O)O,1.19
CHEMBL283078,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,1.01
CHEMBL283117,CC(C)C[C@@H]1N[C@H]2N(C1=O)c1ccccc1[C@@]2(O)C[C@@H]1NC(=O)c2ccccc2-n2c1nc1ccccc1c2=O,0.89
CHEMBL283120,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.51
CHEMBL283245,C[C@]12C=CC(=O)NC1CCC1C2CC[C@@]2(C)C1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0.74
CHEMBL283509,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1OC,1.88
CHEMBL283791,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1OP(=O)(O)O,0.96
CHEMBL283807,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1.25
CHEMBL284109,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,2.26
CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,1.1
CHEMBL284253,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,2.19
CHEMBL284377,N[C@@H](COP(=O)(O)O)C(=O)O,1.18
CHEMBL284483,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)[C@H](O)[C@@H]1O,1.19
CHEMBL28457,CC(C)=CC[C@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,2.15
CHEMBL284746,Oc1cc2c(cc1O)[C@H](c1ccccc1)CNCC2,0.88
CHEMBL285123,N[C@H](CO)C(=O)O,1.41
CHEMBL285230,CC1c2cc(O)c(O)cc2CCN1C,1.29
CHEMBL285323,CC(=O)CC(C)C,0.77
CHEMBL285819,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.02
CHEMBL286080,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,0.88
CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,1.6
CHEMBL286452,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,2.24
CHEMBL286494,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0.61
CHEMBL287556,O=c1cc(CO)occ1O,1.51
CHEMBL288096,CCCN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.27
CHEMBL288114,O=C(O)c1cc(O)c(O)c(O)c1,0.98
CHEMBL288166,C[C@H](C[C@H](N)C(=O)O)C(=O)O,1.17
CHEMBL28885,N[C@@H](COS(=O)(=O)O)C(=O)O,1.37
CHEMBL288998,OC1CCCC1,0.93
CHEMBL289191,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,3.05
CHEMBL289277,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.19
CHEMBL290056,O=C1NC(=O)c2c1c1c3cc(F)ccc3[nH]c1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,0.62
CHEMBL290077,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.06
CHEMBL290432,CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1.53
CHEMBL290632,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,1.32
CHEMBL290914,O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.2
CHEMBL291083,COc1cc2c(cc1OC)C(C)=NCC2,0.68
CHEMBL291143,NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,1.28
CHEMBL291278,CN[C@H](CC(=O)O)C(=O)O,0.95
CHEMBL291962,CC(C)C[C@H](N)C(=O)O,0.98
CHEMBL292352,CCCCCCC(O)CCCCCCCCCCC(=O)O,0.78
CHEMBL292540,COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,0.85
CHEMBL293776,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,1.49
CHEMBL293864,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,2.18
CHEMBL293950,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,2.83
CHEMBL294009,O=c1c(O)c(-c2ccccc2)oc2ccccc12,0.64
CHEMBL294018,O=C1C=C2C(=CCOC2O)O1,3.51
CHEMBL294264,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,1.12
CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,0.85
CHEMBL294889,CC1=CC[C@@]2(CO)COC(c3ccc(O)cc3)[C@@H]1C2,1.86
CHEMBL295038,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,2.59
CHEMBL295124,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1.3
CHEMBL295234,CC1=NCCc2c1[nH]c1ccccc21,0.81
CHEMBL295316,CC1=CC(=O)c2c(O)cccc2C1=O,1.77
CHEMBL296263,NC[C@@H](O)CC(=O)O,1.01
CHEMBL29711,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@@]12CC[C@]3(O)CO,3.34
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1.65
CHEMBL297569,NCCC(=O)O,0.66
CHEMBL298246,O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1CC[C@H]2O1,1.09
CHEMBL298398,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0.66
CHEMBL298517,Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,0.83
CHEMBL298826,Clc1ccc([C@H]2C[C@@H]3CC[C@H]2N3)cn1,0.83
CHEMBL29898,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,1.22
CHEMBL299613,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2.16
CHEMBL299846,C[C@@]12C(=O)OC(=O)[C@]1(C)C1CCC2O1,1.88
CHEMBL299872,Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,1.28
CHEMBL300004,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,1.87
CHEMBL30037,CC(O)C(N)C(=O)O,1.17
CHEMBL300797,COC(=O)[C@@H](N)Cc1ccc(O)cc1,0.63
CHEMBL300814,O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,0.77
CHEMBL301226,COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,0.91
CHEMBL301624,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1.14
CHEMBL301982,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,3.33
CHEMBL302011,CC1=C2c3c(ccc4ccc(=O)oc34)OCC2OC1=O,1.25
CHEMBL302783,N[C@H](CCCCCP(=O)(O)O)C(=O)O,1.11
CHEMBL302870,C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.13
CHEMBL303846,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,2.14
CHEMBL3039082,CC(=O)O[C@@H]1CC2C(C)(C)[C@H](O)C[C@H](O)[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@]21C,3.32
CHEMBL3039217,CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,2.41
CHEMBL3039264,CC(=O)O[C@H]1CC[C@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CCC23)C1(C)C,2.89
CHEMBL3039300,CCC(C)C(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)CC23OC2(C)O[C@]14[C@]1(C)[C@@H](CC(=O)OC)C5(C)CC1(O)[C@](O)(C5OC(=O)C1(C)OC1C)[C@@H](OC(C)=O)[C@]34O2,2.33
CHEMBL3039334,Oc1ccc2c3c1OC1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,1.87
CHEMBL3039417,CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)C12,3.27
CHEMBL3039774,C[C@H]1[C@@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,3.15
CHEMBL304236,O=C1OCc2c1cc1cc3c(cc1c2-c1ccc2c(c1)OCO2)OCO3,0.86
CHEMBL304818,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,1.28
CHEMBL305593,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,1.75
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,0.88
CHEMBL30707,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,1.04
CHEMBL307145,Oc1cccc(O)c1O,0.8
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,2.44
CHEMBL307893,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1.88
CHEMBL308037,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,1.04
CHEMBL308183,CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,2.51
CHEMBL3085392,C=C1[C@@H]([C@@]2(C)[C@@H](OC(C)=O)CC(=O)O[C@](C)(COC(C)=O)[C@@H]2C(=O)OC)[C@@H](OC=O)[C@H](OC(=O)[C@H](O)[C@H](C)CC)[C@@]2(C)[C@H](c3ccoc3)CC(=O)[C@]12O,2.52
CHEMBL308688,COc1cc(OC)c2c(=O)c(-c3ccccc3)coc2c1,0.68
CHEMBL309061,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1,1.22
CHEMBL309113,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O,2.36
CHEMBL3093478,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,1.19
CHEMBL3093489,COc1c(O)cc2oc3ccccc3c(=O)c2c1O,1.29
CHEMBL3093492,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1OC,1.28
CHEMBL3093493,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1OC,1.59
CHEMBL3094062,O=C1CCCC2[C@H]3CNC[C@H](C3)CN12,0.69
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1.43
CHEMBL3099733,C[C@H]1C=C[C@H]2CCCC[C@@H]2[C@H]1C(=O)[C@@H]1C(=O)N2CC[C@H]3C(=O)O[C@@H]1[C@]32O,1.95
CHEMBL310012,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)O)[C@H]1[C@H](O)[C@]2(O)CO[C@@H]([C@@H]2O)N1O,1.05
CHEMBL3104851,Cc1c(O)c(O)c2c(c1C=O)[C@@H]1O[C@H](O2)c2c(C)c(O)c(O)c(O)c2C1=O,1.8
CHEMBL3104852,COC1OC(=O)c2c(O)c(O)c(O)c(C)c21,2.27
CHEMBL3104854,Cc1c(O)c(O)c(O)c2c1COC2=O,1.74
CHEMBL3104855,Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,1.54
CHEMBL3105545,COc1ccc([C@@H](O)[C@@H](C)Oc2ccc([C@H]3O[C@H](c4ccc(OC)c(OC)c4)[C@H](C)[C@H]3C)cc2OC)cc1OC,0.79
CHEMBL31088,CNCCc1ccc(O)c(O)c1,0.99
CHEMBL310934,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)[C@@H]12,1.9
CHEMBL3109401,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(NCCC(C)C)C3=O)[C@@H](C)CC[C@@]12C,2.67
CHEMBL3109404,COC(=O)c1cc(O)c(O)c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1,2.43
CHEMBL311226,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,1.84
CHEMBL311283,C=C1C[C@@]2(O)[C@@H]3CC[C@@]4(C)[C@@H]5C=CC(=O)OC[C@]5(C(C)OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@@]3(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)C2(C(=O)OC)O[C@H]12,2.15
CHEMBL3113339,O=C(O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)C1=Cc2ccc(O)c(O)c2C(C(=O)O[C@H](Cc2ccc(O)c(O)c2)C(=O)O)C1c1ccc(O)c(O)c1,0.73
CHEMBL311498,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,2.3
CHEMBL311663,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1.65
CHEMBL3121587,CC(=O)O[C@H]([C@@H](O)C[C@@H](C)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1)C(C)(C)O,3.16
CHEMBL312163,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,1.44
CHEMBL312186,O=c1c2c(O)cc(O)cc2oc2oc3cc(O)ccc3c12,1.58
CHEMBL312653,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,1.93
CHEMBL312750,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,1.17
CHEMBL312870,CNC(=N)NCCCC(N)C(=O)O,1.41
CHEMBL313244,Cc1cc(=O)oc2cc(O)c(O)cc12,0.62
CHEMBL3134109,COc1cc(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,1.82
CHEMBL3134110,COc1c(C)c(OC)c2c(c1C=O)O[C@H](c1ccccc1)C[C@H]2O,1.65
CHEMBL3134112,COc1cc(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,1.83
CHEMBL3134113,COc1c(C)c(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,1.89
CHEMBL3134114,COc1c(C)c(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,1.83
CHEMBL3134115,COc1cc(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,1.45
CHEMBL3134416,CCCCCc1cc(OC(=O)c2c(O)cc(O)cc2CCCCC)cc(O)c1C(=O)O,0.86
CHEMBL313530,NC[C@@H]1OC(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)Cc2c1ccc(O)c2O,1.28
CHEMBL3138037,C[C@@H](C1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)[C@H](O)CC(=O)O,2.62
CHEMBL3138642,C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1C[C@H](O)C(C)(C)[C@H](CC(=O)OC)[C@]12C,3.09
CHEMBL3138652,CC1(C)[C@@H](O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12,3.12
CHEMBL3138660,C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1C[C@H](OC(C)=O)C(C)(C)[C@H](CC(=O)OC)[C@]12C,3.05
CHEMBL3138678,CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@]3(C)[C@H]([C@H](OC(C)=O)C[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@@]534)[C@@]12C,2.62
CHEMBL3138689,CC(=O)O[C@@H]1CC[C@]2(C)[C@H](C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]23)C1(C)C,2.89
CHEMBL3138693,CC(=O)O[C@@H]1C[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@@]21C,3.31
CHEMBL3138694,CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12,3.22
CHEMBL3138701,CC(=O)O[C@@H]1C[C@@H]2C(C)(C)[C@H](O)C=C[C@@]2(C)[C@@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C,3.28
CHEMBL3138711,CC(=O)O[C@@H]1C[C@@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C,3.36
CHEMBL3138712,CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](O)[C@@]3(C)[C@H](CC[C@]4(C)[C@@H](c5ccoc5)OC(=O)[C@H]5O[C@@]534)[C@@]12C,3.05
CHEMBL3138730,CC(=O)O[C@H]1CC[C@@]23C(=O)O[C@]45CC[C@H](C6=CC(=O)OC6)[C@@]4(C)CC[C@H]2[C@H]5CC[C@]3(O)C1,2.96
CHEMBL313972,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,0.69
CHEMBL31410,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1.17
CHEMBL31422,Cc1occc(=O)c1O,0.92
CHEMBL314699,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,2.29
CHEMBL314772,C[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,1.98
CHEMBL314854,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.66
CHEMBL315269,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,1.02
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1.33
CHEMBL316139,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(O)c(O)c2)ccc1O,0.83
CHEMBL316331,COc1ccc(C(O)C(C)Oc2ccc([C@H]3O[C@H](c4ccc(OC(C)C(O)c5ccc(OC)c(OC)c5)c(OC)c4)[C@H](C)[C@H]3C)cc2OC)cc1OC,0.6
CHEMBL31637,CCCCC(CC)CO,1.5
CHEMBL316632,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,1.08
CHEMBL316966,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,1.26
CHEMBL317869,COc1cccc2c1C(=O)CC(c1ccccc1)O2,1.02
CHEMBL317974,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](NC=O)CNC(=O)/C=C\[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)C1=O,0.84
CHEMBL318111,C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.07
CHEMBL318153,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.76
CHEMBL3182150,CC1=C(O)C(=O)CO1,1.13
CHEMBL3185084,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,1.75
CHEMBL3186538,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0.97
CHEMBL318743,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,0.73
CHEMBL3188512,CC(C)[C@@H](C(=O)N[C@@H](CCc1ccc(O)cc1)C(=O)O)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](O)[C@H](N)CCCCCCCCl,0.7
CHEMBL3191358,C=C1CCC(C)C(C)(CCC2=CCOC2=O)C/C=C\C=C/1C(=O)O,2.66
CHEMBL3194830,COc1c(O)ccc2c1-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,1.97
CHEMBL319557,C=CCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,1.07
CHEMBL3198442,O=C(CCCCO)CCCCCCCC[C@H]1N[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.78
CHEMBL320116,OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O,1.84
CHEMBL320397,COc1cc2c(cc1O)CCN1Cc3c(ccc(O)c3OC)C[C@@H]21,1.42
CHEMBL320408,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)CC21,1.63
CHEMBL3210645,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.73
CHEMBL321124,COc1ccc(C(O)C(C)Oc2ccc([C@H]3O[C@H](c4ccc(OC(C)C(O)c5ccc6c(c5)OCO6)c(OC)c4)[C@H](C)[C@H]3C)cc2OC)cc1OC,0.63
CHEMBL3211564,CC1=CC(C)[C@@H]2COC(c3ccc(O)cc3)[C@H]1C2C,1.72
CHEMBL3217768,CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.73
CHEMBL3218303,COc1cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(OC)c1C,0.84
CHEMBL3218304,COC1=C(C)C(=O)C=C(C)C1(O)C(=O)Oc1c(C)c(C)c(C(=O)Oc2cc(C)c(C(=O)Oc3cc(OC)c(C(=O)O)c(C)c3C)c(O)c2C)c(O)c1Cl,0.89
CHEMBL3218368,CC(=O)OCC1OC(Sc2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.68
CHEMBL3220152,COc1ccc2c(c1OC)C(O)N(C)c1c-2ccc2cc3c(cc12)OCO3,0.96
CHEMBL323197,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,1.86
CHEMBL3233945,O[C@@H]1[C@H](O)[C@H]2CC[C@](O)(N2)[C@H]1O,2.8
CHEMBL323533,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,2.39
CHEMBL3235993,COc1cc2c(c3oc(=O)ccc13)CCC(C)(C)O2,1.4
CHEMBL3235994,COc1cc2ccc(=O)oc2c2c1OC(C)(C)CC2,1.4
CHEMBL3235995,CC1(C)C=Cc2c(c(O)cc3ccc(=O)oc23)O1,2.56
CHEMBL3236509,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.84
CHEMBL3236511,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@H]1O,1.94
CHEMBL3236512,O=C1C[C@H](C(=O)O)c2c1oc(=O)c1cc(O)c(O)c(O)c21,1.78
CHEMBL3236668,O=C1c2oc3cc(O)c(O)cc3c2C(=O)c2oc3cc(O)c(O)cc3c21,0.77
CHEMBL3236669,O=C1C(=O)c2c(oc3cc(O)c(O)cc23)-c2oc3cc(O)c(O)cc3c21,0.82
CHEMBL3236670,CC(=O)CC1(O)C(=O)c2c(oc3cc(O)c(O)cc23)-c2oc3cc(O)c(O)cc3c21,1.29
CHEMBL323668,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(O)cc1C(NC(C)=O)CC2,0.97
CHEMBL3237555,O=C1CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,1.73
CHEMBL3237628,CC[C@H]1[C@H](C[C@H](C)C(=O)OC)O[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,2.23
CHEMBL3237632,CC[C@@H]1[C@H]2OC(=O)[C@@](C)(O)[C@H]2[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,2.71
CHEMBL324846,CCCCCCCC(=O)O,0.69
CHEMBL32571,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1.76
